#FamilyID	pvalue	Significant at 0.05
OG0005058	0.771	n
OG0005059	0.122	n
OG0005060	0.955	n
OG0005061	0.278	n
OG0005062	0.949	n
OG0005063	0.802	n
OG0005065	0.473	n
OG0005066	0.806	n
OG0005067	0.652	n
OG0005068	0.937	n
OG0005069	0.983	n
OG0005070	0.973	n
OG0005071	0.811	n
OG0005072	0.937	n
OG0005073	0.949	n
OG0005074	0.747	n
OG0005075	0.499	n
OG0005078	0.949	n
OG0005080	0.229	n
OG0005081	0.26	n
OG0005082	0.644	n
OG0005083	0.495	n
OG0005084	0.802	n
OG0005085	0.806	n
OG0005086	0.949	n
OG0005087	0.874	n
OG0005088	0.905	n
OG0005089	0.101	n
OG0005090	0.49	n
OG0005091	0.218	n
OG0005092	0.74	n
OG0005093	0.262	n
OG0005094	0.771	n
OG0005096	0.536	n
OG0005097	0.785	n
OG0005098	0.438	n
OG0005099	0.086	n
OG0005100	0.968	n
OG0005101	0.344	n
OG0005102	0.568	n
OG0005103	0.984	n
OG0005104	0.414	n
OG0005105	0.983	n
OG0005106	0.358	n
OG0005107	0.984	n
OG0005108	0.973	n
OG0005109	0.806	n
OG0005111	0.973	n
OG0005113	0.314	n
OG0005114	0.937	n
OG0005115	0.949	n
OG0005116	0.968	n
OG0005117	0.879	n
OG0005118	0.806	n
OG0005119	0.984	n
OG0005120	0.984	n
OG0005121	0.144	n
OG0005122	0.665	n
OG0005123	0.954	n
OG0005124	0.771	n
OG0005125	0.966	n
OG0005126	0.944	n
OG0005127	0.859	n
OG0005128	0.806	n
OG0005129	0.525	n
OG0005130	0.908	n
OG0005131	0.514	n
OG0005132	0.536	n
OG0005133	0.38	n
OG0005134	0.983	n
OG0005135	0.954	n
OG0005136	0.937	n
OG0005137	0.806	n
OG0005139	0.536	n
OG0005140	0.979	n
OG0005141	0.785	n
OG0005142	0.986	n
OG0005143	0.847	n
OG0005144	0.949	n
OG0005145	0.949	n
OG0005146	0.771	n
OG0005148	0.785	n
OG0005149	0.968	n
OG0005150	0.802	n
OG0005151	0.944	n
OG0005152	0.784	n
OG0005153	0.816	n
OG0005154	0.784	n
OG0005155	0.983	n
OG0005156	0.09	n
OG0005157	0.747	n
OG0005158	0.947	n
OG0005159	0.785	n
OG0005160	0.265	n
OG0005161	0.937	n
OG0005162	0.955	n
OG0005163	0.747	n
OG0005164	0.803	n
OG0005165	0.499	n
OG0005166	0.954	n
OG0005167	0.757	n
OG0005168	0.771	n
OG0005169	0.968	n
OG0005170	0.949	n
OG0005171	0.001	y
OG0005172	0.954	n
OG0005173	0.747	n
OG0005175	0.784	n
OG0005176	0.747	n
OG0005177	0.536	n
OG0005178	0.747	n
OG0005179	0.937	n
OG0005180	0.536	n
OG0005181	0.771	n
OG0005183	0.526	n
OG0005184	0.533	n
OG0005185	0.237	n
OG0005186	0.98	n
OG0005187	0.802	n
OG0005188	0.973	n
OG0005189	0.785	n
OG0005192	0.552	n
OG0005193	0.966	n
OG0005194	0.747	n
OG0005195	0.949	n
OG0005196	0.796	n
OG0005197	0.536	n
OG0005198	0.983	n
OG0005199	0.785	n
OG0005200	0.954	n
OG0005201	0.499	n
OG0005202	0.495	n
OG0005203	0.937	n
OG0005204	0.971	n
OG0005205	0.264	n
OG0005206	0.806	n
OG0005207	0.533	n
OG0005208	0.954	n
OG0005209	0.982	n
OG0005210	0.806	n
OG0005211	0.983	n
OG0005213	0.771	n
OG0005214	0.784	n
OG0005215	0.802	n
OG0005216	0.984	n
OG0005217	0.536	n
OG0005218	0.506	n
OG0005219	0.984	n
OG0005220	0.961	n
OG0005221	0.499	n
OG0005222	0.968	n
OG0005223	0.803	n
OG0005224	0.536	n
OG0005226	0.731	n
OG0005228	0.937	n
OG0005229	0.499	n
OG0005230	0.475	n
OG0005231	0.196	n
OG0005232	0.239	n
OG0005233	0.908	n
OG0005234	0.847	n
OG0005235	0.104	n
OG0005236	0.955	n
OG0005237	0.784	n
OG0005238	0.908	n
OG0005239	0.984	n
OG0005240	0.046	y
OG0005241	0.937	n
OG0005242	0.583	n
OG0005243	0.533	n
OG0005244	0.784	n
OG0005245	0.785	n
OG0005246	0.835	n
OG0005248	0.254	n
OG0005249	0.514	n
OG0005250	0.802	n
OG0005251	0.966	n
OG0005252	0.716	n
OG0005253	0.499	n
OG0005254	0.847	n
OG0005255	0.979	n
OG0005256	0.803	n
OG0005258	0.946	n
OG0005259	0.944	n
OG0005260	0.593	n
OG0005261	0.802	n
OG0005262	0.581	n
OG0005263	0.879	n
OG0005264	0.983	n
OG0005265	0.955	n
OG0005266	0.955	n
OG0005267	0.785	n
OG0005268	0.785	n
OG0005269	0.979	n
OG0005270	0.089	n
OG0005271	0.784	n
OG0005272	0.806	n
OG0005273	0.771	n
OG0005274	0.983	n
OG0005275	0.802	n
OG0005276	0.771	n
OG0005277	0.983	n
OG0005278	0.499	n
OG0005279	0.785	n
OG0005280	0.577	n
OG0005281	0.785	n
OG0005282	0.771	n
OG0005283	0.986	n
OG0005284	0.264	n
OG0005285	0.234	n
OG0005286	0.095	n
OG0005287	0.98	n
OG0005289	0.117	n
OG0005291	0.966	n
OG0005292	0.254	n
OG0005293	0.944	n
OG0005294	0.355	n
OG0005295	0.954	n
OG0005296	0.802	n
OG0005297	0.565	n
OG0005298	0.984	n
OG0005299	0.949	n
OG0005300	0.816	n
OG0005301	0.583	n
OG0005302	0.802	n
OG0005303	0.954	n
OG0005304	0.966	n
OG0005305	0.771	n
OG0005306	0.499	n
OG0005307	0.774	n
OG0005308	0.29	n
OG0005310	0.541	n
OG0005311	0.802	n
OG0005312	0.756	n
OG0005314	0.955	n
OG0005315	0.632	n
OG0005316	0.979	n
OG0005317	0.785	n
OG0005318	0.803	n
OG0005319	0.851	n
OG0005320	0.802	n
OG0005321	0.954	n
OG0005322	0.747	n
OG0005323	0.802	n
OG0005324	0.803	n
OG0005325	0.954	n
OG0005326	0.784	n
OG0005327	0.151	n
OG0005328	0.583	n
OG0005329	0.968	n
OG0005330	0.785	n
OG0005331	0.937	n
OG0005332	0.802	n
OG0005333	0.314	n
OG0005334	0.525	n
OG0005337	0.806	n
OG0005338	0.508	n
OG0005339	0.525	n
OG0005340	0.954	n
OG0005341	0.954	n
OG0005342	0.43	n
OG0005343	0.499	n
OG0005344	0.785	n
OG0005345	0.966	n
OG0005346	0.954	n
OG0005347	0.954	n
OG0005348	0.949	n
OG0005349	0.507	n
OG0005350	0.955	n
OG0005351	0.245	n
OG0005352	0.264	n
OG0005353	0.983	n
OG0005354	0.246	n
OG0005355	0.925	n
OG0005356	0.878	n
OG0005357	0.937	n
OG0005358	0.262	n
OG0005359	0.937	n
OG0005360	0.788	n
OG0005361	0.747	n
OG0005362	0.383	n
OG0005363	0.655	n
OG0005364	0.785	n
OG0005366	0.816	n
OG0005367	0.954	n
OG0005368	0.806	n
OG0005369	0.966	n
OG0005370	0.09	n
OG0005371	0.949	n
OG0005372	0.803	n
OG0005373	0.961	n
OG0005374	0.937	n
OG0005375	0.944	n
OG0005377	0.355	n
OG0005378	0.52	n
OG0005379	0.806	n
OG0005380	0.521	n
OG0005381	0.968	n
OG0005382	0.803	n
OG0005383	0.971	n
OG0005384	0.784	n
OG0005385	0.471	n
OG0005386	0.979	n
OG0005387	0.771	n
OG0005388	0.747	n
OG0005389	0.207	n
OG0005390	0.115	n
OG0005391	0.944	n
OG0005392	0.078	n
OG0005393	0.973	n
OG0005394	0.747	n
OG0005395	0.949	n
OG0005396	0.536	n
OG0005397	0.988	n
OG0005398	0.771	n
OG0005399	0.056	n
OG0005400	0.803	n
OG0005401	0.968	n
OG0005402	0.973	n
OG0005403	0.499	n
OG0005404	0.508	n
OG0005405	0.533	n
OG0005406	0.173	n
OG0005407	0.803	n
OG0005409	0.025	y
OG0005410	0.98	n
OG0005411	0.495	n
OG0005412	0.949	n
OG0005413	0.968	n
OG0005414	0.802	n
OG0005415	0.398	n
OG0005416	0.966	n
OG0005417	0.949	n
OG0005418	0.021	y
OG0005420	0.905	n
OG0005421	0.536	n
OG0005422	0.848	n
OG0005423	0.536	n
OG0005424	0.771	n
OG0005425	0.306	n
OG0005426	0.583	n
OG0005427	0.968	n
OG0005428	0.983	n
OG0005429	0.842	n
OG0005430	0.533	n
OG0005431	0.784	n
OG0005432	0.968	n
OG0005433	0.333	n
OG0005434	0.986	n
OG0005435	0.955	n
OG0005436	0.968	n
OG0005437	0.025	y
OG0005438	0.773	n
OG0005439	0.802	n
OG0005440	0.966	n
OG0005441	0.108	n
OG0005442	0.954	n
OG0005443	0.802	n
OG0005444	0.083	n
OG0005445	0.802	n
OG0005446	0.802	n
OG0005447	0.949	n
OG0005448	0.806	n
OG0005449	0.961	n
OG0005450	0.098	n
OG0005451	0.937	n
OG0005452	0.196	n
OG0005453	0.747	n
OG0005454	0.583	n
OG0005455	0.499	n
OG0005456	0.747	n
OG0005457	0.803	n
OG0005458	0.182	n
OG0005459	0.806	n
OG0005460	0.894	n
OG0005461	0.949	n
OG0005462	0.803	n
OG0005463	0.533	n
OG0005464	0.481	n
OG0005465	0.747	n
OG0005466	0.603	n
OG0005468	0.949	n
OG0005469	0.784	n
OG0005470	0.949	n
OG0005471	0.546	n
OG0005472	0.806	n
OG0005473	0.717	n
OG0005474	0.747	n
OG0005475	0.495	n
OG0005476	0.47	n
OG0005477	0.785	n
OG0005478	0.449	n
OG0005479	0.949	n
OG0005480	0.939	n
OG0005481	0.499	n
OG0005482	0.937	n
OG0005483	0.949	n
OG0005484	0.949	n
OG0005485	0.006	y
OG0005487	0.207	n
OG0005489	0.908	n
OG0005490	0.615	n
OG0005491	0.802	n
OG0005492	0.806	n
OG0005493	0.747	n
OG0005494	0.433	n
OG0005495	0.785	n
OG0005496	0.949	n
OG0005497	0.747	n
OG0005499	0.501	n
OG0005500	0.785	n
OG0005501	0.984	n
OG0005502	0.747	n
OG0005503	0.107	n
OG0005504	0.898	n
OG0005505	0.622	n
OG0005506	0.816	n
OG0005507	0.955	n
OG0005508	0.04	y
OG0005510	0.037	y
OG0005511	0.005	y
OG0005512	0.771	n
OG0005513	0.908	n
OG0005514	0.585	n
OG0005517	0.211	n
OG0005518	0.802	n
OG0005519	0.933	n
OG0005520	0.771	n
OG0005521	0.985	n
OG0005522	0.234	n
OG0005523	0.802	n
OG0005524	0.042	y
OG0005525	0.806	n
OG0005526	0.245	n
OG0005527	0.097	n
OG0005528	0.802	n
OG0005529	0.961	n
OG0005530	0.536	n
OG0005531	0.169	n
OG0005532	0.333	n
OG0005533	0.966	n
OG0005534	0.806	n
OG0005535	0.806	n
OG0005536	0.093	n
OG0005537	0.771	n
OG0005538	0.966	n
OG0005539	0.816	n
OG0005540	0.784	n
OG0005541	0.908	n
OG0005542	0.533	n
OG0005543	0.966	n
OG0005544	0.944	n
OG0005545	0.436	n
OG0005546	0.802	n
OG0005547	0.235	n
OG0005548	0.536	n
OG0005549	0.536	n
OG0005550	0.983	n
OG0005551	0.905	n
OG0005552	0.857	n
OG0005553	0.335	n
OG0005554	0.305	n
OG0005555	0.536	n
OG0005556	0.983	n
OG0005557	0.878	n
OG0005558	0.554	n
OG0005559	0.784	n
OG0005560	0.949	n
OG0005561	0.747	n
OG0005562	0.949	n
OG0005563	0.747	n
OG0005565	0.382	n
OG0005566	0.784	n
OG0005567	0.254	n
OG0005568	0.77	n
OG0005569	0.229	n
OG0005570	0.802	n
OG0005571	0.3	n
OG0005572	0.966	n
OG0005573	0.524	n
OG0005574	0.705	n
OG0005575	0.562	n
OG0005576	0.966	n
OG0005577	0.806	n
OG0005579	0.585	n
OG0005580	0.784	n
OG0005581	0.029	y
OG0005582	0.806	n
OG0005583	0.774	n
OG0005584	0.097	n
OG0005585	0.533	n
OG0005586	0.399	n
OG0005587	0.771	n
OG0005588	0.949	n
OG0005589	0.237	n
OG0005590	0.806	n
OG0005592	0.836	n
OG0005593	0.802	n
OG0005594	0.954	n
OG0005595	0.955	n
OG0005598	0.973	n
OG0005599	0.26	n
OG0005600	0.979	n
OG0005601	0.802	n
OG0005602	0.747	n
OG0005603	0.937	n
OG0005604	0.177	n
OG0005605	0.785	n
OG0005606	0.696	n
OG0005607	0.77	n
OG0005608	0.971	n
OG0005609	0.937	n
OG0005610	0.475	n
OG0005611	0.955	n
OG0005612	0.925	n
OG0005613	0.025	y
OG0005614	0.937	n
OG0005615	0.983	n
OG0005616	0.675	n
OG0005617	0.802	n
OG0005618	0.254	n
OG0005619	0.806	n
OG0005621	0.6	n
OG0005622	0.375	n
OG0005623	0.968	n
OG0005624	0.937	n
OG0005625	0.771	n
OG0005626	0.961	n
OG0005627	0.785	n
OG0005628	0.491	n
OG0005629	0.802	n
OG0005630	0.806	n
OG0005631	0.122	n
OG0005632	0.802	n
OG0005633	0.097	n
OG0005634	0.944	n
OG0005635	0.771	n
OG0005636	0.785	n
OG0005637	0.816	n
OG0005638	0.806	n
OG0005639	0.806	n
OG0005640	0.499	n
OG0005641	0.984	n
OG0005643	0.583	n
OG0005644	0.806	n
OG0005645	0.536	n
OG0005646	0.771	n
OG0005647	0.495	n
OG0005648	0.771	n
OG0005649	0.954	n
OG0005650	0.499	n
OG0005651	0.685	n
OG0005652	0.802	n
OG0005653	0.499	n
OG0005654	0.961	n
OG0005655	0.806	n
OG0005656	0.771	n
OG0005657	0.816	n
OG0005658	0.204	n
OG0005659	0.806	n
OG0005660	0.771	n
OG0005661	0.601	n
OG0005662	0.796	n
OG0005663	0.966	n
OG0005664	0.802	n
OG0005665	0.886	n
OG0005666	0.847	n
OG0005667	0.933	n
OG0005668	0.907	n
OG0005669	0.552	n
OG0005670	0.536	n
OG0005671	0.971	n
OG0005672	0.802	n
OG0005673	0.966	n
OG0005674	0.968	n
OG0005675	0.908	n
OG0005676	0.006	y
OG0005677	0.803	n
OG0005678	0.462	n
OG0005679	0.983	n
OG0005680	0.499	n
OG0005681	0.968	n
OG0005682	0.785	n
OG0005683	0.982	n
OG0005684	0.802	n
OG0005685	0.536	n
OG0005686	0.949	n
OG0005687	0.937	n
OG0005688	0.968	n
OG0005689	0.536	n
OG0005690	0.146	n
OG0005691	0.948	n
OG0005692	0.03	y
OG0005693	0.536	n
OG0005694	0.908	n
OG0005696	0.639	n
OG0005698	0.499	n
OG0005700	0.983	n
OG0005701	0.771	n
OG0005702	0.536	n
OG0005703	0.476	n
OG0005704	0.983	n
OG0005705	0.265	n
OG0005706	0.947	n
OG0005707	0.988	n
OG0005708	0.472	n
OG0005709	0.824	n
OG0005710	0.829	n
OG0005711	0.409	n
OG0005712	0.785	n
OG0005713	0.536	n
OG0005714	0.803	n
OG0005715	0.583	n
OG0005716	0.747	n
OG0005717	0.979	n
OG0005718	0.802	n
OG0005719	0.968	n
OG0005720	0.905	n
OG0005722	0.862	n
OG0005723	0.097	n
OG0005724	0.806	n
OG0005725	0.954	n
OG0005726	0.324	n
OG0005727	0.937	n
OG0005728	0.524	n
OG0005729	0.968	n
OG0005730	0.954	n
OG0005731	0.944	n
OG0005732	0.984	n
OG0005733	0.944	n
OG0005734	0.104	n
OG0005735	0.954	n
OG0005736	0.983	n
OG0005738	0.968	n
OG0005739	0.229	n
OG0005740	0.954	n
OG0005741	0.784	n
OG0005742	0.961	n
OG0005744	0.541	n
OG0005745	0.802	n
OG0005746	0.984	n
OG0005747	0.806	n
OG0005748	0.806	n
OG0005749	0.806	n
OG0005750	0.536	n
OG0005751	0.955	n
OG0005752	0.526	n
OG0005753	0.117	n
OG0005754	0.949	n
OG0005755	0.747	n
OG0005756	0.499	n
OG0005757	0.949	n
OG0005758	0.949	n
OG0005759	0.785	n
OG0005760	0.626	n
OG0005761	0.925	n
OG0005762	0.949	n
OG0005763	0.949	n
OG0005764	0.001	y
OG0005765	0.114	n
OG0005766	0.984	n
OG0005767	0.234	n
OG0005768	0.536	n
OG0005769	0.847	n
OG0005770	0.98	n
OG0005771	0.958	n
OG0005772	0.984	n
OG0005774	0.365	n
OG0005775	0.973	n
OG0005777	0.947	n
OG0005778	0.973	n
OG0005779	0.265	n
OG0005780	0.536	n
OG0005781	0.499	n
OG0005782	0.973	n
OG0005783	0.802	n
OG0005784	0.784	n
OG0005785	0.6	n
OG0005786	0.908	n
OG0005787	0.949	n
OG0005788	0.771	n
OG0005789	0.979	n
OG0005790	0.949	n
OG0005791	0.984	n
OG0005792	0.771	n
OG0005794	0.685	n
OG0005795	0.108	n
OG0005796	0.847	n
OG0005797	0.984	n
OG0005798	0.041	y
OG0005799	0.955	n
OG0005800	0.693	n
OG0005802	0.562	n
OG0005803	0.499	n
OG0005805	0.971	n
OG0005806	0.11	n
OG0005807	0.585	n
OG0005808	0.486	n
OG0005809	0.735	n
OG0005810	0.973	n
OG0005811	0.802	n
OG0005812	0.986	n
OG0005813	0.771	n
OG0005814	0.908	n
OG0005815	0.461	n
OG0005816	0.785	n
OG0005817	0.536	n
OG0005818	0.078	n
OG0005820	0.771	n
OG0005821	0.072	n
OG0005822	0.785	n
OG0005823	0.961	n
OG0005824	0.802	n
OG0005825	0.973	n
OG0005826	0.295	n
OG0005827	0.803	n
OG0005828	0.806	n
OG0005829	0.568	n
OG0005830	0.747	n
OG0005831	0.973	n
OG0005832	0.499	n
OG0005833	0.264	n
OG0005834	0.255	n
OG0005835	0.984	n
OG0005836	0.984	n
OG0005837	0.76	n
OG0005838	0.107	n
OG0005839	0.944	n
OG0005840	0.583	n
OG0005842	0.999	n
OG0005843	0.784	n
OG0005844	0.966	n
OG0005845	0.966	n
OG0005846	0.984	n
OG0005847	0.593	n
OG0005848	0.771	n
OG0005849	0.985	n
OG0005850	0.803	n
OG0005851	0.802	n
OG0005852	0.802	n
OG0005853	0.771	n
OG0005854	0.955	n
OG0005855	0.114	n
OG0005856	0.947	n
OG0005857	0.104	n
OG0005858	0.26	n
OG0005859	0.468	n
OG0005860	0.949	n
OG0005862	0.803	n
OG0005863	0.747	n
OG0005864	0.806	n
OG0005865	0.806	n
OG0005866	0.983	n
OG0005867	0.968	n
OG0005868	0.802	n
OG0005869	0.008	y
OG0005870	0.857	n
OG0005871	0.806	n
OG0005872	0.826	n
OG0005873	0.732	n
OG0005874	0.983	n
OG0005875	0.986	n
OG0005876	0.986	n
OG0005877	0.747	n
OG0005878	0.785	n
OG0005879	0.802	n
OG0005880	0.973	n
OG0005882	0.533	n
OG0005883	0.104	n
OG0005884	0.955	n
OG0005885	0.816	n
OG0005886	0.984	n
OG0005887	0.046	y
OG0005889	0.802	n
OG0005890	0.771	n
OG0005891	0.771	n
OG0005892	0.985	n
OG0005893	0.803	n
OG0005894	0.968	n
OG0005895	0.955	n
OG0005896	0.966	n
OG0005897	0.771	n
OG0005898	0.857	n
OG0005899	0.254	n
OG0005900	0.968	n
OG0005901	0.966	n
OG0005903	0.771	n
OG0005904	0.499	n
OG0005905	0.802	n
OG0005906	0.536	n
OG0005907	0.244	n
OG0005908	0.585	n
OG0005909	0.785	n
OG0005910	0.949	n
OG0005911	0.562	n
OG0005912	0.831	n
OG0005913	0.234	n
OG0005914	0.771	n
OG0005916	0.802	n
OG0005917	0.785	n
OG0005919	0.747	n
OG0005920	0.75	n
OG0005921	0.983	n
OG0005922	0.961	n
OG0005923	0.499	n
OG0005924	0.949	n
OG0005925	0.802	n
OG0005927	0.297	n
OG0005928	0.878	n
OG0005929	0.007	y
OG0005930	0.205	n
OG0005931	0.966	n
OG0005932	0.685	n
OG0005934	0.536	n
OG0005936	0.785	n
OG0005937	0.98	n
OG0005938	0.955	n
OG0005940	0.257	n
OG0005941	0.536	n
OG0005942	0.785	n
OG0005943	0.664	n
OG0005944	0.802	n
OG0005945	0.966	n
OG0005946	0.937	n
OG0005947	0.829	n
OG0005948	0.803	n
OG0005949	0.961	n
OG0005950	0.533	n
OG0005951	0.531	n
OG0005952	0.908	n
OG0005953	0.985	n
OG0005955	0.044	y
OG0005957	0.784	n
OG0005958	0.966	n
OG0005959	0.955	n
OG0005960	0.802	n
OG0005961	0.784	n
OG0005962	0.802	n
OG0005963	0.796	n
OG0005964	0.847	n
OG0005965	0.264	n
OG0005966	0.796	n
OG0005967	0.536	n
OG0005969	0.775	n
OG0005970	0.005	y
OG0005971	0.376	n
OG0005974	0.169	n
OG0005975	0.209	n
OG0005977	0.566	n
OG0005978	0.525	n
OG0005980	0.26	n
OG0005982	0.623	n
OG0005983	0.209	n
OG0005984	0.088	n
OG0005985	0.434	n
OG0005986	0.099	n
OG0005988	0.087	n
OG0005989	0.192	n
OG0005990	0.414	n
OG0005991	0.466	n
OG0005992	0.414	n
OG0005993	0.218	n
OG0005995	0.137	n
OG0005996	0.101	n
OG0005997	0.357	n
OG0005998	0.11	n
OG0005999	0.462	n
OG0006000	0.088	n
OG0006001	0.623	n
OG0006002	0.001	y
OG0006003	0.67	n
OG0006008	0.623	n
OG0006009	0.745	n
OG0006010	0.862	n
OG0006011	0.773	n
OG0006012	0.056	n
OG0006015	0.209	n
OG0006018	0.543	n
OG0006019	0.209	n
OG0006020	0.47	n
OG0006022	0.813	n
OG0006023	0.414	n
OG0006024	0.511	n
OG0006025	0.229	n
OG0006026	0.198	n
OG0006027	0.475	n
OG0006030	0.099	n
OG0006031	0.991	n
OG0006032	0.005	y
OG0006033	0.307	n
OG0006034	0.099	n
OG0006035	0.466	n
OG0006036	0.33	n
OG0006037	0.55	n
OG0006038	0.45	n
OG0006040	0.515	n
OG0006041	0.22	n
OG0006042	0.005	y
OG0006044	0.219	n
OG0006045	0.066	n
OG0006046	0.004	y
OG0006047	0.705	n
OG0006050	0.399	n
OG0006051	0.844	n
OG0006052	0.76	n
OG0006053	0.525	n
OG0006054	0.475	n
OG0006055	0.466	n
OG0006056	0.694	n
OG0006064	0.001	y
OG0006065	0.004	y
OG0006072	0.005	y
OG0006074	0.753	n
OG0006075	0.16	n
OG0006076	0.179	n
OG0006077	0.077	n
OG0006078	0.772	n
OG0006079	0.771	n
OG0006081	0.791	n
OG0006082	0.224	n
OG0006085	0.603	n
OG0006100	0.034	y
OG0006119	0.001	y
OG0006122	0.001	y
OG0006132	0.001	y
OG0006164	0.984	n
OG0006165	0.988	n
OG0006167	0.63	n
OG0006168	0.143	n
OG0006169	0.944	n
OG0006170	0.983	n
OG0006171	0.988	n
OG0006172	0.983	n
OG0006173	0.985	n
OG0006174	0.898	n
OG0006175	0.682	n
OG0006176	0.382	n
OG0006177	0.688	n
OG0006178	0.898	n
OG0006179	0.984	n
OG0006180	0.983	n
OG0006181	0.983	n
OG0006182	0.639	n
OG0006183	0.985	n
OG0006184	0.984	n
OG0006185	0.542	n
OG0006186	0.896	n
OG0006187	0.896	n
OG0006188	0.427	n
OG0006189	0.991	n
OG0006190	0.988	n
OG0006191	0.984	n
OG0006192	0.658	n
OG0006194	0.984	n
OG0006195	0.985	n
OG0006196	0.983	n
OG0006197	0.896	n
OG0006198	0.983	n
OG0006199	0.742	n
OG0006200	0.384	n
OG0006201	0.808	n
OG0006202	0.984	n
OG0006203	0.988	n
OG0006204	0.38	n
OG0006205	0.387	n
OG0006206	0.985	n
OG0006207	0.357	n
OG0006208	0.153	n
OG0006209	0.898	n
OG0006210	0.688	n
OG0006211	0.983	n
OG0006212	0.575	n
OG0006213	0.984	n
OG0006214	0.896	n
OG0006215	0.983	n
OG0006216	0.863	n
OG0006217	0.984	n
OG0006218	0.898	n
OG0006219	0.991	n
OG0006220	0.896	n
OG0006221	0.983	n
OG0006222	0.416	n
OG0006223	0.896	n
OG0006224	0.682	n
OG0006225	0.896	n
OG0006226	0.898	n
OG0006227	0.237	n
OG0006229	0.374	n
OG0006230	0.55	n
OG0006231	0.984	n
OG0006232	0.697	n
OG0006233	0.944	n
OG0006234	0.983	n
OG0006235	0.983	n
OG0006236	0.985	n
OG0006238	0.983	n
OG0006239	0.872	n
OG0006240	0.674	n
OG0006242	0.944	n
OG0006243	0.961	n
OG0006244	0.983	n
OG0006245	0.898	n
OG0006246	0.682	n
OG0006247	0.983	n
OG0006248	0.983	n
OG0006249	0.983	n
OG0006250	0.896	n
OG0006251	0.983	n
OG0006252	0.898	n
OG0006253	0.985	n
OG0006254	0.985	n
OG0006255	0.944	n
OG0006256	0.575	n
OG0006257	0.095	n
OG0006258	0.939	n
OG0006259	0.983	n
OG0006260	0.898	n
OG0006261	0.379	n
OG0006263	0.896	n
OG0006264	0.896	n
OG0006265	0.578	n
OG0006266	0.896	n
OG0006267	0.983	n
OG0006268	0.983	n
OG0006269	0.991	n
OG0006270	0.666	n
OG0006271	0.896	n
OG0006272	0.896	n
OG0006273	0.983	n
OG0006274	0.985	n
OG0006276	0.896	n
OG0006279	0.984	n
OG0006280	0.983	n
OG0006281	0.988	n
OG0006282	0.983	n
OG0006283	0.658	n
OG0006284	0.983	n
OG0006285	0.682	n
OG0006286	0.409	n
OG0006287	0.983	n
OG0006288	0.983	n
OG0006289	0.985	n
OG0006290	0.896	n
OG0006292	0.903	n
OG0006293	0.983	n
OG0006294	0.944	n
OG0006295	0.984	n
OG0006296	0.675	n
OG0006297	0.984	n
OG0006298	0.985	n
OG0006299	0.682	n
OG0006300	0.983	n
OG0006301	0.983	n
OG0006302	0.896	n
OG0006304	0.568	n
OG0006305	0.855	n
OG0006306	0.898	n
OG0006307	0.863	n
OG0006309	0.331	n
OG0006310	0.63	n
OG0006311	0.36	n
OG0006312	0.984	n
OG0006313	0.983	n
OG0006314	0.984	n
OG0006315	0.983	n
OG0006317	0.644	n
OG0006318	0.898	n
OG0006319	0.87	n
OG0006320	0.983	n
OG0006321	0.939	n
OG0006322	0.983	n
OG0006323	0.988	n
OG0006325	0.984	n
OG0006326	0.341	n
OG0006327	0.898	n
OG0006328	0.842	n
OG0006329	0.985	n
OG0006330	0.688	n
OG0006331	0.685	n
OG0006332	0.984	n
OG0006333	0.984	n
OG0006334	0.983	n
OG0006335	0.991	n
OG0006336	0.984	n
OG0006337	0.985	n
OG0006339	0.983	n
OG0006340	0.984	n
OG0006341	0.983	n
OG0006342	0.568	n
OG0006343	0.352	n
OG0006344	0.164	n
OG0006345	0.898	n
OG0006346	0.988	n
OG0006347	0.896	n
OG0006348	0.658	n
OG0006349	0.385	n
OG0006351	0.983	n
OG0006352	0.371	n
OG0006353	0.644	n
OG0006354	0.991	n
OG0006356	0.983	n
OG0006357	0.658	n
OG0006358	0.984	n
OG0006359	0.575	n
OG0006360	0.983	n
OG0006361	0.898	n
OG0006362	0.939	n
OG0006363	0.664	n
OG0006365	0.983	n
OG0006366	0.87	n
OG0006367	0.984	n
OG0006368	0.985	n
OG0006369	0.898	n
OG0006370	0.873	n
OG0006371	0.983	n
OG0006372	0.984	n
OG0006373	0.898	n
OG0006374	0.076	n
OG0006375	0.983	n
OG0006376	0.991	n
OG0006377	0.636	n
OG0006378	0.4	n
OG0006379	0.682	n
OG0006380	0.944	n
OG0006382	0.951	n
OG0006383	0.898	n
OG0006384	0.787	n
OG0006385	0.983	n
OG0006386	0.983	n
OG0006387	0.575	n
OG0006389	0.898	n
OG0006390	0.599	n
OG0006391	0.983	n
OG0006394	0.983	n
OG0006395	0.983	n
OG0006396	0.984	n
OG0006397	0.983	n
OG0006398	0.868	n
OG0006399	0.983	n
OG0006400	0.004	y
OG0006401	0.222	n
OG0006402	0.983	n
OG0006403	0.983	n
OG0006404	0.988	n
OG0006405	0.984	n
OG0006406	0.848	n
OG0006407	0.575	n
OG0006408	0.552	n
OG0006409	0.192	n
OG0006410	0.855	n
OG0006411	0.632	n
OG0006412	0.898	n
OG0006413	0.688	n
OG0006414	0.983	n
OG0006415	0.898	n
OG0006416	0.847	n
OG0006417	0.019	y
OG0006418	0.983	n
OG0006420	0.983	n
OG0006422	0.983	n
OG0006423	0.944	n
OG0006424	0.645	n
OG0006425	0.988	n
OG0006426	0.898	n
